Date,MMM,ABT,ABBV,ACN,ATVI,AYI,ADBE,AMD,AAP,AES,AET,AMG,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,APC,ADI,ANDV,ANSS,ANTM,AON,AOS,AIV,AAPL,AMAT,ADM,AIZ,T,ADSK,ADP,AZO,AVB,AVY,BHGE,BLL,BAC,BK,BCR,BBT,BDX,BBY,BIIB,BLK,HRB,BA,BXP,BSX,BMY,AVGO,CHRW,COG,CDNS,CPB,COF,CBOE,KMX,CCL,CAT,CBG,CBS,CELG,CNC
1999-12-31,31.910448,10.433799,,,1.166288,,16.693563,14.46875,,32.646538,6.254161,26.893522,49.275936,20.531096,327.625,8.31725,7.08057,16.614136,7.53125,,,31.411846,,5.807727,15.478644,,,2.107217,76.125,12.974788,,13.979321,38.089504,1050.883911,27.567842,,,3.189694,2.4729,52.548557,3.908356,15.040705,37.028526,4.873911,2.75,,29.181549,2.588875,11.592215,3.303425,25.166954,7.760569,,20.58618,8.143388999999999,29.360783,32.3125,16.400382999999998,44.97958,14.323928,2.062023,15.603656,29.196913,22.531969,14.810143,20.268251,16.633101999999994,32.75,12.627433,6.560355,28.217339000000006,13.475313,10.9375,31.059982,,7.417213999999999,1.24413,24.0,23.65971,40.244717,,1.15625,31.77812,14.58136,,,2.916667,
2000-01-03,30.769329,10.056676,,,1.251975,,16.274672,15.5,,31.663877000000006,6.226146,24.441097,45.889961,20.0723,321.25,8.287651,6.642360000000001,16.320375,7.375,,,30.69919,,5.662533,15.116813,,,2.147302,89.375,12.801457,,13.680157,36.027519,1010.185181,26.440321,,,3.268452,2.464794,55.063881,3.948724,14.407124,35.908718,4.5314190000000005,2.765625,,28.452015000000006,2.566685,11.064466,3.5966160000000005,25.129713,7.680567999999999,,19.847189,8.052906,28.33894,30.5625,16.074749,44.053768,13.771375,2.084934,15.059566,27.007156,21.655138,13.964815,19.703945,19.115654,31.083334000000004,12.214171,6.2698220000000005,27.366121000000003,13.285901,11.5,31.180952,,7.300591000000002,1.147311,22.0625,22.780586,38.574371,,1.125,31.15502,15.065467000000002,,,2.820313,
2000-01-04,29.5467,9.769344,,,1.213892,,14.909399,14.625,,30.408236,6.121093,22.487473,42.384472,19.460575,300.0,8.184055,6.642360000000001,15.961325,6.9375,,,29.71242,,5.662533,14.634359,,,2.16448,81.9375,12.801457,,13.843333,34.667164,958.552246,26.158449,,,3.045305,2.456686,50.853432,3.812941,14.434671,34.092121,4.399692,2.6875,,27.813669,2.529701,10.918885,3.293384,23.888124,7.600558,,18.685915,7.660816,28.33894,30.4375,15.719504,43.475136,13.771375,2.0161990000000003,14.165703,26.231613,21.415997,13.559059,19.186659,18.991526,28.979166,11.663155,6.101129,27.323591,13.069429,11.6875,28.82198,,7.0556839999999985,1.113424,22.0,21.93969,36.173264,,1.09375,30.781172,14.871827,,,2.59375,
2000-01-05,30.402544,9.751384,,,1.218653,,15.204173999999998,15.0,,30.735788,6.079071,21.947109,39.755348,19.575274,283.5,8.228454,6.757679,15.667562,7.28125,,,30.260624,,5.93972,15.277626,,,2.153027,69.75,13.296682999999998,,14.360086,33.786663,960.829102,26.947704,,,3.281579,2.481009,52.60323,3.728536,14.655044,34.589809,4.347002,2.703125,,28.634398,2.522304,11.028071,3.3415790000000003,22.994183,7.480549000000001,,18.976242000000006,7.178245,28.066444,30.3125,15.867519,44.902439,13.856383,2.052203,14.32116,25.638548,22.186546,13.728126,19.327734,18.867397,31.0,11.571321,6.672816,29.026001,13.177664000000002,12.53125,28.637333,,6.962389,1.132788,21.625,21.885845,35.338112,,1.0625,31.819645,15.220374,,,2.619792,
2000-01-06,32.847771,10.092591,,,1.194851,,15.32829,16.0,,30.981459,6.086074,22.612171,38.241627,20.875191,236.125,8.235842,6.988314999999999,15.373796,7.75,,,30.69919,,5.93972,15.197224,,,2.112945,65.5625,13.247160999999998,,14.441674,34.475002,990.139343,26.665827,,,3.530979,2.464794,53.478134,3.625782,14.902971,33.644184,4.267965,2.703125,,29.637514000000003,2.48532,11.246448,3.052405,23.031435,7.520552,,18.575647,6.740914,28.441118,29.0625,16.400382999999998,46.48405800000001,15.174015,2.084934,15.545364,26.277222,22.664818,14.37057,20.127178,18.701889,32.375,11.754991,6.607212,29.323893,13.421191,12.875,29.032122,,6.9973740000000015,1.156993,20.9375,22.347404,36.956242,,1.125,32.276585,15.994951,,,2.5625,
2000-01-07,33.499851,10.200341,,,1.228173,,16.072987,16.25,,31.581985,6.485278,23.152538,41.428425,22.328054,248.375,8.539241,6.872999,15.667562,8.25,,,32.837158,,6.018915,15.760079,,,2.170205,69.5625,13.445243,,14.632049,34.976929,1064.247925,28.131596,,,3.9904,2.497225,59.493061,3.662478,15.261084,34.589809,4.215274,2.703125,,31.187788,2.588875,11.373838,3.196992,23.230093,7.640563,,18.734861,7.540174,29.088289000000003,30.4375,16.814844,46.638348,16.194115,2.026018,15.137285,27.645823,23.249376,14.472006,21.255798,19.281151,36.104168,11.663155,6.832139999999999,30.175095,13.908256,12.40625,33.283695,,7.090671,1.205403,22.3125,22.770506,38.000198,,1.1875,31.902739,16.517794,,,2.541667,
2000-01-10,33.336834,10.12851,,,1.290058,,16.693563,17.5,,33.001389,6.366219,23.734468,43.938042,20.951658,285.5,8.391248,6.849935,15.863403,8.28125,,,34.043205,,6.032117,15.398242000000002,,,2.198836,69.1875,13.346199,,14.577657,35.464516,1045.41687,30.612137,,,4.09541,2.578303,63.102001,3.834958,14.847869,37.600872,4.162585,2.71875,,21.97735,2.618462,11.55582,3.140763,25.104885,7.640563,,19.000227,7.464022,29.803572,30.6875,17.022057999999998,48.14283,15.684065,2.091481,14.612633,26.414076,22.877386,14.100064,20.785543,19.074274,39.833332,11.754991,6.775909,29.749496,14.016482,12.0,32.919266,,7.405552,1.161834,23.375,22.039696,37.530422,,1.21875,33.315098,15.975587,,,2.546875,
2000-01-11,32.766277,9.984841,,,1.347182,,15.545491,17.25,,33.165176,6.373221,23.651335,43.340515,19.995844,278.4375,8.391248,6.8268710000000015,15.896047,7.5,,,33.82391,,6.018915,15.358043,,,2.210289,66.75,13.321444,,14.632049,35.794331,1028.408569,32.92355,,,4.226675,2.5053330000000003,58.126026,3.926705,14.792782,36.058018,4.399692,2.65625,,20.609472,2.588875,11.501226,2.980111,23.999866,7.520552,,18.734861,7.267600999999999,29.224524,30.0625,16.666826,47.872784,16.024099,2.130757,14.301727,25.775398000000006,22.824245,13.728126,20.456362,18.495008,36.708332,12.076415,7.1414149999999985,29.196217,13.881197,11.84375,32.463741,,7.288928999999999,1.118265,22.25,22.270479,36.329868,,1.15625,33.564327,15.723848,,,2.432292,
2000-01-12,32.847771,9.835416,,,1.290058,,15.467919,18.125,,33.847584000000005,6.3522120000000015,23.692902,42.464149,20.339933,254.0,8.154457,6.872999,15.667562,7.40625,,,35.90708499999999,,6.084912,15.438446,,,2.22174,63.5625,13.395726000000002,,14.74084,35.60791,1059.38855,34.276581,,,4.226675,2.513441,55.610699,4.469837999999998,14.710136,37.227592,4.267965,2.59375,,20.335896,2.5001130000000003,11.501226,2.801384,25.241461,7.720567999999999,,17.753007999999994,7.146725999999999,28.952036,29.8125,16.637214999999998,47.448456,15.301526999999998,2.039111,14.457179,26.596567,22.425688,14.177999999999999,19.798,18.019192,35.208332,12.581514,7.1226699999999985,29.323893,13.664720999999998,11.4375,32.372658,,7.347242999999999,1.098901,20.6875,22.001236,36.799641,,1.09375,32.027348,15.994951,,,2.364583,
2000-01-13,32.847771,9.745182000000002,,,1.304339,,16.290188,18.875,,34.420803,6.422246,24.898329,43.101509,20.187,232.8125,8.139658,6.965253,15.732837,8.71875,,,36.619724,,6.137711,15.961097,,,2.244645,65.9375,13.445243,,14.713643,35.794331,1088.545654,33.374561,,,4.9748730000000005,2.481009,58.454124,4.41112,14.902971,37.352024,4.399692,2.5,,22.15974,2.537097,11.319243,3.108633,24.732397,7.680567999999999,,17.328424,7.07118,28.781731,30.0,16.578011,47.062698,15.301526999999998,2.084934,14.787523,27.280863,22.664818,15.336782,21.161753,17.543369000000002,38.708332,12.443755,7.103924,28.855745,13.745898,11.34375,31.765276,,7.417213999999999,1.103742,21.0,22.38587,37.73920800000001,,1.0,33.232002,16.169228,,,2.484375,
2000-01-14,32.379116,9.96174,,,1.290058,,16.460844,20.1875,,36.35886,6.303186,25.438694,43.579525,19.804674,230.0,8.095262,6.8268710000000015,15.83077,8.65625,,,39.141449,,6.058514,15.55906,,,2.22174,64.25,13.247160999999998,,14.713643,36.597431,1108.591553,34.389339,,,4.659842,2.456686,59.76646,4.502866,14.930512,40.363075,4.215274,2.484375,,21.840563,2.588875,10.937079,3.227114,26.942423,8.000591,,17.832607,7.282711,28.475178000000003,29.75,16.578011,47.217007,15.471543,2.202764,15.700816,28.558239,22.239685,15.916165,20.597439,18.143322,38.5,12.857022,6.9820910000000005,29.962307,13.664720999999998,11.5,32.645954,,7.46386,1.123107,22.25,21.731985,39.09637100000001,,1.0,33.605872999999995,16.091776,,,2.651042,
2000-01-18,31.665915,9.745182000000002,,,1.294818,,15.886810999999998,19.5,,34.038662,6.303186,26.394724,45.571278,18.848848,211.5,8.080459,6.6884869999999985,15.863403,8.265625,,,37.551697,,6.018915,15.478644,,,2.107217,64.125,12.801457,,14.360086,34.776173,1053.313965,34.671215000000004,,,4.462948,2.578303,60.422638,4.62397,16.059942000000003,39.218384,4.399692,2.484375,,20.974236,2.55189,11.119063,3.339571,26.843102,8.360615,,17.4611,7.0862880000000015,26.84025,29.625,16.281976999999998,46.252586,16.066603,2.219129,14.923542,27.280863,21.176859,15.200453,20.644466,18.060562,35.6875,13.224364,6.916486999999999,30.643255,13.529426,11.625,31.734905,,7.405552,1.181198,22.625,21.616598,35.49469000000001,,1.0,33.232002,15.569547,,,2.653646,
2000-01-19,32.216084,9.546668,,,1.275777,,15.66961,19.59375,,34.229733,6.275171,26.062191,44.615234,18.887087,224.75,7.8880690000000016,6.711553,15.79812,8.53125,,,38.209518,,6.071714,15.157017000000002,,,2.1415740000000003,66.8125,13.123352,,14.550462,34.173846999999995,1032.660767,35.178596,,,4.476071,2.529656,62.992641000000006,4.5799330000000005,15.867116,40.38797,4.426038,2.46875,,19.925531,2.596272,11.210054,3.423914,28.283337,8.560627,,17.222261,7.297819,29.462952,30.125,16.844445999999998,42.395008,15.939091,2.1831240000000003,14.923542,27.214884,20.911158,14.995965,21.349857,18.784643,40.333332,13.408037,6.878997,32.430786,13.529426,11.34375,31.127541,,7.627136,1.176357,23.0,20.616543,36.225475,,1.0,33.39817,15.374682,,,2.625,
2000-01-20,31.013849,9.257922,,,1.204371,,15.840265,19.5,,33.92947,6.233148,26.020626,43.420181,18.275352,234.0,7.695676,6.619297,15.79812,9.96875,,,37.277573,,6.309302,15.277626,,,2.068564,64.75,13.073829,,14.387279,34.740295,1023.851624,36.53162800000001,,,4.2398,2.545872,62.82860600000001,4.554245,15.81202,39.591652,4.636801,2.578125,,19.241583,2.55189,11.028071,3.646819,27.811544,8.360615,,17.40803,7.312928,27.691782,29.0625,16.666826,41.044853,15.046501999999998,2.196217,14.636919,26.939995,20.489616,14.450654,20.926624,18.164003,40.895832,12.857022,6.785278999999999,31.664707,13.367076999999998,10.5625,30.064651,,7.545499,1.181198,23.0625,19.808802,35.390301,,0.71875,32.692005,14.692663,,,2.802083,
2000-01-21,30.952721,9.005267,,,1.152007,,15.60755,18.9375,,34.939442,6.240153,24.607365,43.81852,17.701857,269.0,7.532883999999999,6.711553,15.732837,11.03125,,,35.523342,,7.0616660000000016,15.116813,,,2.0156,62.0625,13.172873,,14.795237,34.804836,1010.185181,38.899406,,,4.042905,2.537764,65.343941,4.378092,15.729383,38.471836,4.768527,2.640625,,18.648834,2.640652,11.119063,3.576534,28.059862,8.320615,,18.257204,7.433805,27.555538,28.25,16.696419,42.896492,15.471543,2.147121,14.204564,26.665091,20.302874,14.586982999999998,21.679045,17.889864000000006,49.25,12.765182,6.738422,31.111425,13.231777,10.34375,29.730593,,7.335580999999999,1.1860389999999998,21.875,20.347292000000003,34.55513,,0.78125,30.988852,14.770604,,,2.703125,
2000-01-24,30.239523,8.662385,,,1.142487,,15.033514000000002,17.25,,34.939442,6.205135,24.565798,43.659199,18.466516,262.0625,7.1333,6.596234,15.667562,11.765625,,,34.317291,,7.312457000000001,14.674563,,,2.0156,70.125,13.247160999999998,,14.74084,34.876545,987.102295,37.884651,,,4.082283,2.44047,60.58668100000001,4.345066,15.123341,39.243259,4.663146,2.71875,,17.691317,2.662843,10.991674,3.413873,27.910864,7.92058,,17.832607,8.128835,27.24898,27.75,16.696419,41.546341,15.684065,2.062023,13.8548,26.573473,19.529169,14.177999999999999,20.973644,17.088236,45.770832,12.581514,6.569725999999998,30.175095,13.177664000000002,10.5625,28.515863,,7.685447999999999,1.14247,23.6875,19.231848,34.346329,,0.78125,28.662607,14.127557,,,2.84375,
2000-01-25,29.791220000000006,8.5541,,,1.1044040000000002,,15.638579,20.0,,33.192471000000005,6.198131,23.734468,43.141346,19.00178,279.3125,7.222096,6.319469000000002,15.634919,11.90625,,,33.440182,,6.599688,14.714775,,,2.009874,69.25,12.925264,,14.305684,36.339294,1000.465881,37.264511,,,3.937896,2.39993,60.696037,4.223961,15.426365,41.806396,5.216403,2.796875,,17.098570000000002,2.529701,10.846088,3.606657,28.693071000000003,7.8405770000000015,,16.983442,7.992847999999999,27.828018,27.875,16.696419,42.124969,15.556551,1.963832,14.029684,26.619282,20.089437,14.177999999999999,20.456362,17.708868,45.291668,12.673355,6.522867,31.111425,13.231777,10.40625,29.092848,,7.557163,1.14247,24.0,18.731819,33.458973,,0.78125,28.081064,13.60143,,,2.802083,
2000-01-26,31.401012,8.572147,,,1.209132,,15.18866,18.5,,31.636570000000006,6.213595,24.150133,43.539688,19.269409,277.5,7.636478,6.550104,15.504354,12.15625,,,33.878741999999995,,6.454495,14.915792,,,1.929708,64.8125,13.073829,,14.659247,36.654785,1025.371216,35.855099,,,3.806633,2.464794,56.102833,4.286348,14.710136,40.487499,5.374475,2.75,,18.420855,2.477923,10.755101,3.540388,26.681698,7.800575,,16.983442,7.811536999999999,27.793978000000006,27.625,16.637214999999998,42.510738,15.471543,1.990014,14.651496,28.910099,18.782154,15.064122,20.1742,17.150299,47.791668,12.811106,6.550983,31.45191,13.285901,10.59375,29.882437,,7.603814999999999,1.219926,22.6875,19.077997,35.024925,,0.78125,29.202629,14.010637,,,3.354167,
2000-01-27,31.380632,8.896989999999997,,,1.309099,,15.561008,18.46875,,33.137875,6.023813,24.1917,43.619358,18.887087,281.125,7.547682000000001,6.665425,15.700204,11.890625,,,34.810673,,6.414239,14.915792,,,1.923982,66.9375,13.049066,,14.604856,37.386162,1022.941528,34.614841,,,3.937896,2.602627,53.696846,4.223961,14.434671,38.247864,5.031982,2.6875,,19.287182,2.417813,10.991674,3.534363,26.917591,7.680567999999999,,16.558853,7.856864999999999,27.351164,27.0,16.666826,42.240696,14.663962,1.960559,14.962407999999998,28.635193,19.209024,15.268615,20.973644,16.922726,43.416668,12.857022,6.569725999999998,30.685825,13.231777,10.5625,30.246862,,7.452201,1.166675,21.4375,18.847212,34.659531,,0.78125,28.413366,13.893721,,,3.145833,
2000-01-28,30.076517,9.203781,,,1.247215,,14.288822,17.625,,33.356247,6.016784,23.900734,43.380363,18.237125,270.0625,7.7252740000000015,6.50398,15.439074,11.8125,,,35.304054,,6.373982,14.674563,,,1.901077,61.6875,12.801457,,14.360086,36.310627,991.354004,34.107449,,,3.937896,2.6512740000000004,52.220467,4.025791000000001,14.489763,38.023907,4.873911,2.5625,,18.876816,2.365737,10.991674,3.26527,25.775341,7.560559,,16.665004999999994,7.464022,26.669945,26.1875,16.4596,41.044853,14.153913,1.885277,14.224004,27.673054,19.475805,15.064122,19.939066,16.550348,42.75,12.765182,6.560355,30.387899,13.177664000000002,10.4375,31.218636,,7.7437559999999985,1.161834,21.9375,18.193317,33.458973,,0.75,29.576496,13.562459,,,3.052083,
2000-01-31,30.524811,9.40229,,,1.19009,,13.668242,18.0,,34.994038,5.98867,23.02784,42.185307,18.122421,249.125,7.547682000000001,6.665425,15.406431,10.9375,,,35.358871,,6.40082,14.915792,,,1.912529,64.5625,12.900503,,14.577657,37.802044,1014.4375,32.359798,,,3.806633,2.853971,55.720055,3.985423,14.462217,37.227592,4.636801,2.5625,,18.876816,2.350858,11.028071,3.3335470000000003,27.26524,7.520552,,18.204128,7.388476,25.852476,26.25,16.341177,41.81636,16.789175,1.904915,15.059566,29.780603000000006,19.102304,15.336782,19.703945,15.805573,42.0625,12.857022,6.466636,30.302782,12.988255,10.375,32.190434,,7.592147,1.14247,20.625,19.347235,34.241928,,0.78125,29.950348,13.231184,,,2.90625,
2000-02-01,30.687815000000004,9.492526,,,1.285297,,13.869931,18.28125,,35.266994,6.368232,23.23567,45.252598,18.73415,239.0625,7.518084,6.480914,15.536994,11.09375,,,36.290813,,6.40082,14.835382,,,1.923982,67.4375,12.900503,,14.659247,38.77721,994.998779,34.953094,,,3.92477,2.562087,57.141762,3.959733,15.095801000000002,39.019306,4.636801,2.65625,,19.195988,2.313661,11.046272,3.22109,27.910864,7.680567999999999,,17.991833,7.660444999999998,26.261209,26.3125,16.341177,41.392044,16.406639000000002,1.882004,15.234447,29.963879,19.315748000000006,15.541266,20.409334,16.446907,44.3125,13.040691,6.382288,29.792055,12.907078,10.1875,31.400858000000003,,7.697113000000001,1.1860389999999998,21.625,18.116402,33.563358,,0.84375,29.950348,13.465023,,,2.984375,
2000-02-02,30.158012,9.546668,,,1.32338,,15.21969,18.03125,,34.639183,6.227653,23.651335,48.758083,18.581221,233.625,7.532883999999999,6.50398,15.569641,12.625,,,37.551697,,6.199535,14.996201999999998,,,1.889625,69.4375,12.900503,,14.632049,37.672966,994.391724,35.404099,,,3.964147,2.416147,55.720055,4.044139,14.324473,38.322533,4.610456,2.6875,,19.925531,2.335979,11.235382,3.174902,28.568905,7.552019,,18.044907,7.705771,24.830637,25.8125,16.341177,41.12199,15.981594,1.849273,14.845815,29.230799,19.262379,15.370860999999998,19.798,16.467596,35.333332,13.178444,6.672816,30.387899,12.961196,10.5,31.491955,,7.942017999999999,1.1860389999999998,22.125,17.731764000000005,33.250164,,0.84375,29.908817,13.542967,,,3.125,
2000-02-03,29.893118,9.600808,,,1.337662,,17.143482000000002,19.5,,35.103226,6.269828,24.357965,49.554771,18.810617,245.375,7.3700899999999985,6.50398,15.406431,14.0,,,38.483616,,6.333725,14.835382,,,1.923982,84.1875,13.049066,,15.121601,37.371819,984.672241,36.080605,,,3.937896,2.3756060000000003,55.993462,4.062488,14.021466,42.105015,4.584111,2.578125,,19.925531,2.2541450000000003,11.235382,3.319489,29.500101,7.552019,,17.832607,7.977741,26.499622,26.5625,16.281976999999998,40.774811,16.236620000000002,1.85582,14.437754,29.00173,19.635895,15.541266,19.56286,17.233052999999998,34.375,13.224364,6.804023,29.579252,13.069429,9.96875,31.765276,,7.930358999999998,1.219926,22.25,18.039474,32.67598,,0.8125,31.404259000000003,13.192218,,,3.223958,
2000-02-04,29.037271,9.943694,,,1.199611,,18.369123,19.28125,,32.864914,6.297943,25.23086,48.598736,18.887087,235.0,7.266494000000002,6.411724,15.439074,13.65625,,,37.167938,,6.239794,14.955998999999998,,,1.889625,78.5625,12.652896,,14.822439,37.04199600000001,979.2052,36.475239,,,3.872263,2.3593900000000003,56.540276,4.121207,14.021466,44.394402,4.5314190000000005,2.59375,,19.988016,2.246705,10.883118,3.470102,28.879309000000006,7.552019,,17.832607,7.902193,26.15901,26.625,16.370785,41.430607,15.301526999999998,1.819817,14.26286,27.810503000000004,19.395779,14.995965,19.56286,18.826019,36.5,13.545791,6.89774,29.962307,12.961196,9.75,31.431223,,7.988668,1.215085,22.375,17.34712,32.206203,,0.84375,30.988852,13.192218,,,3.796875,
2000-02-07,28.568605,9.763226,,,1.142487,,19.129333,20.65625,,34.939442,6.269828,25.313995,50.670162,18.848848,228.625,7.192498,6.411724,15.373796,13.421875,,,38.154705,,6.239794,15.116813,,,1.883899,75.0,12.578615,,14.659247,37.271442,948.832886,34.840340000000005,,,3.846009,2.32696,60.531998,4.05515,14.186745000000002,47.380581,4.557766,2.5625,,20.309656,2.276464,10.901655,3.664894,30.5182,7.552019,,17.779535,8.838973,25.341539,25.375,16.341177,40.620502,15.854083,1.7805400000000002,14.087984,28.039591,18.968908,14.314329,19.56286,18.205389,38.270832,13.591709,6.813397,28.4727,12.988255,9.5625,31.218636,,8.116955,1.215085,22.6875,17.116344,31.706434,,0.875,28.621073,12.860951,,,3.986979,
2000-02-08,28.588985,9.85346,,,1.123445,,20.789383,20.6875,,36.877495,5.173309,24.981462,50.351479,18.466516,240.9375,7.1185,6.319469000000002,15.243232999999998,12.859375,,,38.045055,,6.253214,14.151907,,,1.7865540000000002,83.125,12.628132,,14.758936,37.400494,932.431885,37.884651,,,3.754126,2.318851,61.680305,4.095517,13.745991,45.688416,4.505074,2.78125,,19.528524,2.149993,11.012903,3.6910000000000003,32.008102,7.51185,,17.859151999999995,9.549114,25.37561,25.1875,16.281976999999998,40.581936,15.386534,1.724898,14.651496,28.818455,18.408646,14.212087,19.327734,18.950148,43.291668,13.637629,6.794652,27.919418,13.231777,9.625,30.975708,,8.245239,1.19088,23.0,17.462521,31.236328000000004,,0.84375,28.413366,12.783009,,,4.15625,
2000-02-09,28.568605,10.412902,,,1.10678,,21.735765,21.03125,,37.505306,4.779689,26.68569,48.280056,17.510693,234.875,7.000106,6.227213,15.210593,12.96875,,,37.222771,,6.293468,12.82517,,,1.7980060000000002,80.25,12.504322,,14.426651,35.923412,945.795471,37.771889,,,3.622863,2.270204,58.454124,3.974413,13.1675,46.061687,4.399692,3.140625,,17.966242,2.112796,11.087059,3.618706,32.526459,7.230652,,18.097982,9.201599,24.524069,24.0,16.252371,39.887562,14.791476,1.7347169999999998,14.32116,27.902143,18.328602,14.143921,19.468805,18.143322,41.0,13.499865,6.457262999999998,26.648489,13.231777,10.53125,30.36833,,8.933311,1.179422,22.5625,17.039412,29.251392,,0.8125,28.537991,12.198416,,,4.479167,
2000-02-10,28.038805,10.142203,,,1.099643,,22.651117000000006,21.25,,36.195072,4.5266470000000005,26.436291,48.877571,17.166598999999998,229.0,7.059303999999999,6.227213,15.275873,13.90625,,,37.167938,,6.387402,13.187006,,,1.820911,76.1875,12.331,,14.011292999999998,35.450157,916.638306,39.632294,,,3.583485,2.140477,57.03240200000001,3.915695,13.66335,46.235882,4.347002,3.375,,17.231049,2.090478,11.031439,3.646819,34.71476,7.029802,,17.885679,9.21671,25.818415,24.0625,16.252371,40.119011,15.344032,1.705259,13.951959,26.756733,17.608265,13.769024,18.904495,18.019192,39.0625,13.132532,6.466636,27.160967,13.123549,9.96875,29.821716,,8.805028,1.208544,21.875,16.193213,27.997768,,0.78125,27.956442,11.867147,,,4.291667,
2000-02-11,27.040335,9.817361,,,1.132966,,22.449432,22.75,,35.812923,4.498531,26.644123,48.041046,16.478410999999998,233.0625,6.91131,5.904321,15.210593,15.6875,,,35.90708499999999,,6.481335,13.950886,,,1.746471,76.1875,12.281472,,14.094364,35.220718,921.497864,39.914173,,,3.465347,2.32696,54.790485,3.890008,13.277689,45.638641,4.241619,3.140625,,17.598637,2.090478,10.901655,3.494199,32.777901,7.029802,,17.169204999999998,8.91452,24.966881,23.25,16.222765,39.154617,15.471543,1.692168,14.04911,26.985809000000003,17.234758,13.837185,18.81045,17.770933,39.604168,13.178444,6.476005000000002,27.246372,13.015309,9.5,29.153595000000006,,8.128616000000001,1.184277,21.8125,15.885511,28.102249,,0.75,26.834843,11.224103,,,4.932292,
2000-02-14,27.019964,10.124158,,,1.094883,,22.24774,21.625,,37.34153,4.386068,26.519423,48.718239,17.548925,230.375,6.467327,6.065768,15.471719,15.625,,,37.825779,,6.535007,13.669459,,,1.735019,74.4375,12.380523,,14.066673000000002,35.335434,910.563843,40.477936,,,3.4390940000000003,2.32696,56.923046,4.811131,13.773539,46.584267,4.215274,3.140625,,17.920285999999994,2.06072,10.975821,3.721122,31.995686,7.150316,,17.354959,8.990067,25.239363,23.375,16.281976999999998,40.54335800000001,16.236620000000002,1.705259,13.757638,26.413063,17.634953,13.632691,19.421783,17.543369000000002,39.604168,13.224364,6.410402,26.136011,13.042367,9.6875,29.700235,,8.070308,1.174569,20.0,15.962435,28.572355,,0.75,23.594725,12.042524,,,4.828125,
2000-02-15,29.057665000000004,10.142203,,,1.066321,,22.061565,21.75,,37.723686,4.498531,26.145325,52.183887,17.740095,222.5,6.556125,6.227213,15.504354,18.75,,,35.742622,,6.736295,13.991091,,,1.7521970000000002,73.8125,12.331,,13.872844,36.511383,937.291443,41.154446,,,3.334084,2.32696,56.923046,4.41112,14.489763,47.728973,4.1098919999999985,3.078125,,17.506748,2.045841,11.049983,3.823538,33.075871,7.190485000000002,,17.275347,8.899408,25.103115,23.375,16.222765,41.662045,17.34173,1.679075,14.185133,27.077446,17.768347,14.041676999999998,18.904495,17.564056,38.791668,13.132532,6.504123,26.306849,12.988255,9.8125,30.155754,,7.790408999999999,1.179422,18.8125,16.885563,30.975132,,0.78125,22.597754,12.471221,,,4.7395830000000005,
2000-02-16,28.792755,10.015882,,,1.067509,,24.37322,21.875,,38.515266,4.653168,25.979057,51.626209,17.128373999999994,246.125,6.5857220000000005,5.996575,15.243232999999998,22.0625,,,34.460758,,6.682618,13.830274,,,1.740746,70.6875,12.256714,,13.595939,35.299576,913.601074,41.492702,,,3.3472089999999994,2.3107450000000003,61.133484,4.5799330000000005,14.434671,50.764915,4.1098919999999985,3.109375,,17.185106,2.045841,11.272465,3.666902,34.441612,7.2708270000000015,,16.585392000000002,9.005177,24.93281,22.3125,16.163557,40.54335800000001,17.214216,1.652891,14.04911,27.489777,17.314792999999998,13.632691,19.280701,18.205389,40.625,13.591709,6.43852,25.452723,13.069429,9.46875,30.884596,,7.953681,1.179422,19.5,16.885563,31.340792,,0.75,21.18541,12.217896,,,5.5833330000000005,
2000-02-17,29.220675,9.889554,,,1.068697,,25.211,21.5,,38.406094,4.533676,25.646528,61.823978,17.434229000000002,252.0,6.718918,6.0888300000000015,15.308514,21.03125,,,34.570511,,6.642360000000001,13.669459,,,1.7865540000000002,69.0,12.083386,,13.485176999999998,33.944408,900.236816,40.590691,,,3.517853,2.32696,63.648811,4.451489,13.993913,56.14001800000001,4.188929,3.328125,,17.001299,2.06816,11.290999999999999,3.6910000000000003,37.421436,7.351167,,16.983442,9.367802,24.762508,22.625,16.222765,41.314877,17.25672,1.66271,13.874234,25.702951,17.474873000000002,13.121468,19.798,18.019192,43.875,13.499865,6.101129,25.623543,13.204721,9.8125,30.854218,,7.8603830000000015,1.155154,18.5,18.07793,30.713968,,0.75,20.728462,12.062016,,,5.9583330000000005,
2000-02-18,28.548231,9.42034,,,1.028238,,24.388735,21.5,,38.433388,4.350923000000001,24.815197,59.752552,16.554873999999998,241.6875,6.659721,5.881256,15.569641,19.0,,,35.887478,,6.494751,13.508642000000002,,,1.7980060000000002,64.75,11.984341,,13.263659,31.721584000000004,869.257141,38.561142,,,3.2947050000000004,2.294528,62.391167,4.267997,13.360332,54.049683,4.030856,3.28125,,16.679661,2.038403,11.124141,3.574527,35.31073400000001,7.351167,,16.240416,9.201599,24.251581,22.125,16.193157,39.03891,16.704168,1.551427,13.602182999999998,24.603369,17.04801,12.848814,22.995777,18.577765,43.958332,13.591709,6.05427,24.598598000000006,13.042367,9.625,29.032122,,7.603814999999999,1.126033,18.625,18.001007,28.833532,,0.8125,20.645388,11.750233,,,5.7083330000000005,
